CategoryString,_raw,_time,action,app,bid,bunit,category,change_type,city,country,cve,cvss,cvss_base_score,cvss_temporal_score,cvss_temporal_vector,cvss_vector,cwe,dest,dest_asset_id,dest_asset_tag,dest_bunit,dest_category,dest_city,dest_country,dest_dns,dest_ip,dest_is_expected,dest_lat,dest_long,dest_mac,dest_nt_host,dest_owner,dest_pci_domain,dest_port,dest_port_proto,dest_priority,dest_requires_av,dest_service,dest_should_timesync,dest_should_update,dns,enabled,end_time,eventtype,host,ids_type,index,ip,is_expected,lat,linecount,long,mac,name,nessus_os,nessus_plugin_id,nt_host,object,object_category,os,osvdb,owner,pci_domain,priority,product,protocol,protocol_name,punct,range,requires_av,result,severity,severity_id,should_timesync,should_update,signature,signature_family,signature_id,source,sourcetype,splunk_server,splunk_server_group,src,src_asset_id,src_asset_tag,src_bunit,src_category,src_city,src_country,src_dns,src_ip,src_is_expected,src_lat,src_long,src_mac,src_nt_host,src_owner,src_pci_domain,src_priority,src_requires_av,src_should_timesync,src_should_update,start_time,status,status_description,subject,ta_windows_security_CategoryString,tag,tag::action,tag::app,tag::dest_requires_av,tag::dest_should_timesync,tag::dest_should_update,tag::eventtype,tag::is_expected,tag::requires_av,tag::should_timesync,tag::should_update,tag::signature,tag::sourcetype,threat_intel_source,timestamp,transport,user_type,vendor,vendor_product,xref
,"start_time=""Thu Feb 20 17:33:02 2020"" end_time=""Thu Feb 20 17:33:02 2020"" dest_dns=""HOST-003"" dest_mac=""af:fd:16:4f:9e:d8"" dest_ip=""10.11.36.11"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" cvss_base_score=""4.3"" cvss_temporal_score=""4.3"" cvss_temporal_vector=""CVSS2#E:F/RL:OF/RC:C"" cvss_vector=""CVSS2#AV:N/AC:M/Au:N/C:P/I:N/A:N"" dest_port_proto=""microsoft-ds(139/tcp)"" severity_id=""0"" signature_family=""General"" signature_id=""12258"" signature=""Additional DNS Hostnames"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T18:08:13.000+0000,,,,,,,,,,4.3,4.3,4.3,CVSS2#E:F/RL:OF/RC:C,CVSS2#AV:N/AC:M/Au:N/C:P/I:N/A:N,,HOST-003,,,,,,,HOST-003,10.11.36.23,false,,,af:fd:16:4f:9e:d8,,,untrust,139,microsoft-ds(139/tcp),,false,,false,false,,,Thu Feb 20 17:33:02 2020,nessus nessus_misconfigured_wireless_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",12258,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",,,,,Nessus,,,Err:509,,,,informational,0,,,Additional DNS Hostnames,General,12258,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 17:33:02 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,
,"start_time=""Thu Feb 20 17:15:22 2020"" end_time=""Thu Feb 20 17:15:22 2020"" dest_dns=""HOST-003"" dest_mac=""74:c2:0a:56:49:99"" dest_ip=""10.11.36.11"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" cvss_base_score=""4.3"" cvss_temporal_score=""4.3"" cvss_temporal_vector=""CVSS2#E:F/RL:W/RC:ND"" cvss_vector=""CVSS2#AV:N/AC:H/Au:N/C:P/I:N/A:N"" dest_port_proto=""el-random(2324/tcp)"" severity_id=""1"" signature_family=""General"" signature_id=""12258"" signature=""Additional DNS Hostnames"" bid=""52370"" cve=""CVE-2012-0053"" cve=""CVE-2012-5081"" cve=""CVE-2017-1000385"" osvdb=""299"" osvdb=""17131"" xref=""OSVDB:299"" xref=""OSVDB:17131"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T18:08:13.000+0000,,,52370,,,,,,"CVE-2012-0053
CVE-2012-5081
CVE-2017-1000385",4.3,4.3,4.3,CVSS2#E:F/RL:W/RC:ND,CVSS2#AV:N/AC:H/Au:N/C:P/I:N/A:N,,HOST-003,,,,,,,HOST-003,10.11.36.23,false,,,74:c2:0a:56:49:99,,,untrust,2324,el-random(2324/tcp),,false,,false,false,,,Thu Feb 20 17:15:22 2020,nessus nessus_misconfigured_wireless_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",12258,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3","299
17131",,,,Nessus,,,Err:509,,,,low,1,,,Additional DNS Hostnames,General,12258,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 17:15:22 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,"OSVDB:299
OSVDB:17131"
,"start_time=""Thu Feb 20 17:58:58 2020"" end_time=""Thu Feb 20 17:58:58 2020"" dest_dns=""HOST-003"" dest_nt_host=""ops-sys-006"" dest_mac=""af:fd:16:4f:9e:d8"" dest_ip=""10.11.36.25"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" cvss_base_score=""5.1"" cvss_vector=""CVSS2#AV:N/AC:M/Au:N/C:P/I:N/A:N"" dest_port_proto=""el-random(2324/tcp)"" severity_id=""1"" signature_id=""11026"" signature=""Unknown Service Detection: Banner Retrieval"" bid=""52370"" cve=""CVE-2017-17382"" osvdb=""8230"" xref=""OSVDB:8230"" xref=""IAVB:2013-B-0083"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T18:07:40.000+0000,,,52370,,,,,,CVE-2017-17382,5.1,5.1,,,CVSS2#AV:N/AC:M/Au:N/C:P/I:N/A:N,,HOST-003,,,,,,,HOST-003,10.11.36.23,false,,,af:fd:16:4f:9e:d8,ops-sys-006,,untrust,2324,el-random(2324/tcp),,false,,false,false,,,Thu Feb 20 17:58:58 2020,nessus nessus_plugin_avail nessus_system_version nessus_unauthorized_wireless_device,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",11026,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",8230,,,,Nessus,,,Err:509,,,,low,1,,,Unknown Service Detection: Banner Retrieval,,11026,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 17:58:58 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,"OSVDB:8230
IAVB:2013-B-0083"
,"start_time=""Thu Feb 20 17:19:58 2020"" end_time=""Thu Feb 20 17:19:58 2020"" dest_dns=""HOST-003"" dest_nt_host=""HOST-003"" dest_mac=""fb:69:33:d1:44:a4"" dest_ip=""10.11.36.29"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" dest_port_proto=""el-random(2426/tcp)"" severity_id=""4"" signature_id=""10989"" signature=""Common Platform Enumeration (CPE)"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T18:07:40.000+0000,,,,,,,,,,,,,,,,HOST-003,,,,,,,HOST-003,10.11.36.23,false,,,fb:69:33:d1:44:a4,HOST-003,,untrust,2426,el-random(2426/tcp),,false,,false,false,,,Thu Feb 20 17:19:58 2020,nessus nessus_misconfigured_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",10989,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",,,,,Nessus,,,Err:509,,,,critical,4,,,Common Platform Enumeration (CPE),,10989,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 17:19:58 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,
,"start_time=""Thu Feb 20 18:03:16 2020"" end_time=""Thu Feb 20 18:03:16 2020"" dest_ip=""10.11.36.6"" os=""Microsoft Windows XP Professional SP3"" dest_port_proto=""microsoft-ds(445/tcp)"" severity_id=""3"" signature_id=""10989"" signature=""Common Platform Enumeration (CPE)"" dest_dns=""HOST-003"" dest_nt_host=""ACME-003"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T18:07:16.000+0000,,,,,,,,,,,,,,,,HOST-003,,,,,,,HOST-003,10.11.36.23,false,,,,ACME-003,,untrust,445,microsoft-ds(445/tcp),,false,,false,false,,,Thu Feb 20 18:03:16 2020,nessus nessus_misconfigured_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,Microsoft Windows XP Professional SP3,10989,,,,Microsoft Windows XP Professional SP3,,,,,Nessus,,,Err:509,,,,high,3,,,Common Platform Enumeration (CPE),,10989,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 18:03:16 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,
,"start_time=""Thu Feb 20 17:23:55 2020"" end_time=""Thu Feb 20 17:23:55 2020"" dest_dns=""HOST-003"" dest_mac=""8b:66:79:4a:bf:c5"" dest_ip=""10.11.36.1"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" dest_port_proto=""general (0/tcp)"" severity_id=""2"" signature_family=""Service detection"" signature_id=""12122"" signature=""Terminal Services Encryption Level is not FIPS-140 Compliant"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T18:07:07.000+0000,,,,,,,,,,,,,,,,HOST-003,,,,,,,HOST-003,10.11.36.23,false,,,8b:66:79:4a:bf:c5,,,untrust,0,general (0/tcp),,false,,false,false,,,Thu Feb 20 17:23:55 2020,nessus nessus_misconfigured_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",12122,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",,,,,Nessus,,,Err:509,,,,medium,2,,,Terminal Services Encryption Level is not FIPS-140 Compliant,Service detection,12122,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 17:23:55 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,
,"start_time=""Thu Feb 20 17:46:42 2020"" end_time=""Thu Feb 20 17:46:42 2020"" dest_dns=""HOST-003"" dest_nt_host=""HOST-005"" dest_mac=""c7:df:23:1a:e8:ba"" dest_ip=""10.11.36.5"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" cvss_base_score=""4.3"" cvss_vector=""CVSS2#AV:N/AC:H/Au:N/C:P/I:P/A:P"" dest_port_proto=""el-random(2204/tcp)"" severity_id=""3"" signature_id=""11026"" signature=""Unknown Service Detection: Banner Retrieval"" bid=""75517"" cve=""CVE-2005-3498"" cve=""CVE-2005-3498"" cve=""CVE-2005-3498"" osvdb=""8230"" osvdb=""17131"" xref=""OSVDB:8230"" xref=""OSVDB:17131"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T18:06:39.000+0000,,,75517,,,,,,"CVE-2005-3498
CVE-2005-3498
CVE-2005-3498",4.3,4.3,,,CVSS2#AV:N/AC:H/Au:N/C:P/I:P/A:P,,HOST-003,,,,,,,HOST-003,10.11.36.23,false,,,c7:df:23:1a:e8:ba,HOST-005,,untrust,2204,el-random(2204/tcp),,false,,false,false,,,Thu Feb 20 17:46:42 2020,nessus nessus_plugin_avail nessus_system_version nessus_unauthorized_wireless_device,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",11026,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3","8230
17131",,,,Nessus,,,Err:509,,,,high,3,,,Unknown Service Detection: Banner Retrieval,,11026,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 17:46:42 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,"OSVDB:8230
OSVDB:17131"
,"start_time=""Thu Feb 20 17:55:34 2020"" end_time=""Thu Feb 20 17:55:34 2020"" dest_ip=""10.11.36.4"" os=""Microsoft Windows XP Professional SP3"" dest_port_proto=""general"" severity_id=""2"" signature_id=""12122"" signature=""Terminal Services Encryption Level is not FIPS-140 Compliant"" dest_dns=""HOST-003"" dest_nt_host=""ops-sys-002"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T18:06:22.000+0000,,,,,,,,,,,,,,,,HOST-003,,,,,,,HOST-003,10.11.36.23,false,,,,ops-sys-002,,untrust,,general,,false,,false,false,,,Thu Feb 20 17:55:34 2020,nessus nessus_misconfigured_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,Microsoft Windows XP Professional SP3,12122,,,,Microsoft Windows XP Professional SP3,,,,,Nessus,,,Err:509,,,,medium,2,,,Terminal Services Encryption Level is not FIPS-140 Compliant,,12122,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 17:55:34 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,,,Tenable,,
,"start_time=""Thu Feb 20 17:07:49 2020"" end_time=""Thu Feb 20 17:07:49 2020"" dest_dns=""HOST-003"" dest_mac=""ad:7b:3d:db:49:8b"" dest_ip=""10.11.36.24"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" cvss_base_score=""5.1"" cvss_vector=""CVSS2#AV:N/AC:M/Au:N/C:P/I:N/A:N"" dest_port_proto=""msrdp (3389/tcp)"" severity_id=""4"" signature_family=""Service detection"" signature_id=""12122"" signature=""Terminal Services Encryption Level is not FIPS-140 Compliant"" bid=""75525"" cve=""CVE-2018-1049"" cve=""CVE-2017-5715"" cve=""CVE-2017-1000385"" cwe=""202"" osvdb=""17131"" osvdb=""8230"" xref=""OSVDB:17131"" xref=""OSVDB:8230"" xref=""CWE:202"" xref=""IAVA:2013-A-0077"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T18:04:44.000+0000,,,75525,,,,,,"CVE-2018-1049
CVE-2017-5715
CVE-2017-1000385",5.1,5.1,,,CVSS2#AV:N/AC:M/Au:N/C:P/I:N/A:N,202,HOST-003,,,,,,,HOST-003,10.11.36.23,false,,,ad:7b:3d:db:49:8b,,,untrust,3389,msrdp (3389/tcp),,false,,false,false,,,Thu Feb 20 17:07:49 2020,nessus nessus_misconfigured_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",12122,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3","17131
8230",,,,Nessus,,,Err:509,,,,critical,4,,,Terminal Services Encryption Level is not FIPS-140 Compliant,Service detection,12122,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 17:07:49 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,"OSVDB:17131
OSVDB:8230
CWE:202
IAVA:2013-A-0077"
,"start_time=""Thu Feb 20 17:40:55 2020"" end_time=""Thu Feb 20 17:40:55 2020"" dest_dns=""HOST-003"" dest_mac=""1a:ae:35:d8:b8:52"" dest_ip=""10.11.36.10"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" cvss_base_score=""2.6"" cvss_temporal_score=""2.2"" cvss_temporal_vector=""CVSS2#E:F/RL:W/RC:ND"" cvss_vector=""CVSS2#AV:N/AC:M/Au:N/C:P/I:N/A:N"" dest_port_proto=""general (0/tcp)"" severity_id=""0"" signature_family=""Settings"" signature_id=""19506"" signature=""Nessus Scan Information"" bid=""1499"" cve=""CVE-1999-0524"" osvdb=""8230"" xref=""OSVDB:8230"" xref=""IAVB:2013-B-0083"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T18:03:44.000+0000,,,1499,,,,,,CVE-1999-0524,2.6,2.6,2.2,CVSS2#E:F/RL:W/RC:ND,CVSS2#AV:N/AC:M/Au:N/C:P/I:N/A:N,,HOST-003,,,,,,,HOST-003,10.11.36.23,false,,,1a:ae:35:d8:b8:52,,,untrust,0,general (0/tcp),,false,,false,false,,,Thu Feb 20 17:40:55 2020,nessus nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",19506,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",8230,,,,Nessus,,,Err:509,,,,informational,0,,,Nessus Scan Information,Settings,19506,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 17:40:55 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,"OSVDB:8230
IAVB:2013-B-0083"
,"start_time=""Thu Feb 20 17:33:01 2020"" end_time=""Thu Feb 20 17:33:01 2020"" dest_dns=""HOST-003"" dest_nt_host=""ops-sys-006"" dest_mac=""ad:7b:3d:db:49:8b"" dest_ip=""10.11.36.13"" os=""Cisco Router"" dest_port_proto=""el-random(827/tcp)"" severity_id=""4"" signature_id=""12258"" signature=""Additional DNS Hostnames"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T18:03:12.000+0000,,,,,,,,,,,,,,,,HOST-003,,,,,,,HOST-003,10.11.36.23,false,,,ad:7b:3d:db:49:8b,ops-sys-006,,untrust,827,el-random(827/tcp),,false,,false,false,,,Thu Feb 20 17:33:01 2020,nessus nessus_misconfigured_wireless_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,Cisco Router,12258,,,,Cisco Router,,,,,Nessus,,,Err:509,,,,critical,4,,,Additional DNS Hostnames,,12258,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 17:33:01 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,
,"start_time=""Thu Feb 20 17:18:54 2020"" end_time=""Thu Feb 20 17:18:54 2020"" dest_dns=""HOST-003"" dest_mac=""c7:df:23:1a:e8:ba"" dest_ip=""10.11.36.4"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" cvss_base_score=""4.3"" cvss_vector=""CVSS2#AV:N/AC:M/Au:N/C:P/I:N/A:N"" dest_port_proto=""netbios-ssn(139/tcp)"" severity_id=""3"" signature_family=""Service detection"" signature_id=""12122"" signature=""Terminal Services Encryption Level is not FIPS-140 Compliant"" bid=""75541"" cve=""CVE-2017-13099"" cve=""CVE-2017-13098"" cve=""CVE-2015-8539"" cwe=""201"" osvdb=""8230"" osvdb=""299"" xref=""OSVDB:8230"" xref=""OSVDB:299"" xref=""CWE:201"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T18:01:53.000+0000,,,75541,,,,,,"CVE-2017-13099
CVE-2017-13098
CVE-2015-8539",4.3,4.3,,,CVSS2#AV:N/AC:M/Au:N/C:P/I:N/A:N,201,HOST-003,,,,,,,HOST-003,10.11.36.4,false,,,c7:df:23:1a:e8:ba,,,untrust,139,netbios-ssn(139/tcp),,false,,false,false,,,Thu Feb 20 17:18:54 2020,nessus nessus_misconfigured_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",12122,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3","8230
299",,,,Nessus,,,Err:509,,,,high,3,,,Terminal Services Encryption Level is not FIPS-140 Compliant,Service detection,12122,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 17:18:54 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,"OSVDB:8230
OSVDB:299
CWE:201"
,"start_time=""Thu Feb 20 17:48:47 2020"" end_time=""Thu Feb 20 17:48:47 2020"" dest_dns=""HOST-003"" dest_mac=""92:90:55:51:61:31"" dest_ip=""10.11.36.22"" os=""Cisco Router"" dest_port_proto=""general (0/tcp)"" severity_id=""2"" signature_family=""General"" signature_id=""34418"" signature=""Microsoft Windows Remote Desktop Protocol Server Man-in-the-Middle Weakness"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T18:01:53.000+0000,,,,,,,,,,,,,,,,HOST-003,,,,,,,HOST-003,10.11.36.23,false,,,92:90:55:51:61:31,,,untrust,0,general (0/tcp),,false,,false,false,,,Thu Feb 20 17:48:47 2020,nessus nessus_misconfigured_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,Cisco Router,34418,,,,Cisco Router,,,,,Nessus,,,Err:509,,,,medium,2,,,Microsoft Windows Remote Desktop Protocol Server Man-in-the-Middle Weakness,General,34418,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 17:48:47 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,
,"start_time=""Thu Feb 20 17:07:18 2020"" end_time=""Thu Feb 20 17:07:18 2020"" dest_ip=""10.11.36.21"" os=""Cisco Router"" dest_port_proto=""general (0/tcp)"" severity_id=""1"" signature_id=""11026"" signature=""Unknown Service Detection: Banner Retrieval"" dest_nt_host=""HOST-003"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T17:58:12.000+0000,,,,,,,,,,,,,,,,HOST-003,,,,,,,,10.11.36.23,false,,,,HOST-003,,untrust,0,general (0/tcp),,false,,false,false,,,Thu Feb 20 17:07:18 2020,nessus nessus_plugin_avail nessus_system_version nessus_unauthorized_wireless_device,127.0.0.1,,main,,,,4,,,,Cisco Router,11026,,,,Cisco Router,,,,,Nessus,,,Err:509,,,,low,1,,,Unknown Service Detection: Banner Retrieval,,11026,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 17:07:18 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,
,"start_time=""Thu Feb 20 17:23:59 2020"" end_time=""Thu Feb 20 17:23:59 2020"" dest_dns=""HOST-003"" dest_mac=""af:fd:16:4f:9e:d8"" dest_ip=""10.11.36.7"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" cvss_base_score=""5.1"" cvss_vector=""CVSS2#AV:N/AC:H/Au:N/C:P/I:N/A:N"" dest_port_proto=""unknown (4105/tcp)"" severity_id=""1"" signature_family=""General"" signature_id=""34418"" signature=""Microsoft Windows Remote Desktop Protocol Server Man-in-the-Middle Weakness"" bid=""74306"" cve=""CVE-2017-6168"" cve=""CVE-2017-12192"" cve=""CVE-2004-2761"" cwe=""202"" osvdb=""299"" osvdb=""17131"" xref=""OSVDB:299"" xref=""OSVDB:17131"" xref=""CWE:202"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T17:58:03.000+0000,,,74306,,,,,,"CVE-2017-6168
CVE-2017-12192
CVE-2004-2761",5.1,5.1,,,CVSS2#AV:N/AC:H/Au:N/C:P/I:N/A:N,202,HOST-003,,,,,,,HOST-003,10.11.36.23,false,,,af:fd:16:4f:9e:d8,,,untrust,4105,unknown (4105/tcp),,false,,false,false,,,Thu Feb 20 17:23:59 2020,nessus nessus_misconfigured_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",34418,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3","299
17131",,,,Nessus,,,Err:509,,,,low,1,,,Microsoft Windows Remote Desktop Protocol Server Man-in-the-Middle Weakness,General,34418,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 17:23:59 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,"OSVDB:299
OSVDB:17131
CWE:202"
,"start_time=""Thu Feb 20 17:29:44 2020"" end_time=""Thu Feb 20 17:29:44 2020"" dest_dns=""HOST-003"" dest_nt_host=""ops-sys-001"" dest_mac=""19:61:3c:3e:20:84"" dest_ip=""10.11.36.21"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" cvss_base_score=""2.6"" cvss_vector=""CVSS2#AV:N/AC:H/Au:N/C:P/I:P/A:P"" dest_port_proto=""msrdp (3389/tcp)"" severity_id=""2"" signature_id=""10989"" signature=""Common Platform Enumeration (CPE)"" bid=""74306"" cve=""CVE-2017-3145"" cve=""CVE-2017-3145"" cve=""CVE-2017-3145"" osvdb=""8230"" osvdb=""299"" xref=""OSVDB:8230"" xref=""OSVDB:299"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T17:57:33.000+0000,,,74306,,,,,,"CVE-2017-3145
CVE-2017-3145
CVE-2017-3145",2.6,2.6,,,CVSS2#AV:N/AC:H/Au:N/C:P/I:P/A:P,,HOST-003,,,,,,,HOST-003,10.11.36.23,false,,,19:61:3c:3e:20:84,ops-sys-001,,untrust,3389,msrdp (3389/tcp),,false,,false,false,,,Thu Feb 20 17:29:44 2020,nessus nessus_misconfigured_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",10989,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3","8230
299",,,,Nessus,,,Err:509,,,,medium,2,,,Common Platform Enumeration (CPE),,10989,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 17:29:44 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,"OSVDB:8230
OSVDB:299"
